14, 4, 9, 7, 6, 5, 14, 9, 8, 9, 14, 14, 13, 3, 10, 5, 11, 6, 6, 9, 5, 6, 7, 4, 6, 6, 7, 5, 6, 7, 10, 8, 9, 9, 12, 11, 8, 6, 14, 10, 10, 14, 10, 15, 15, 24, 14, 24, 21, 19, 17, 15, 9, 15, 19, 13, 13, 21, 22, 18, 20, 17, 24, 22, 31, 12, 14, 24, 16, 16, 15, 12, 17, 18, 24, 17, 13, 12, 16, 23, 24, 18, 21, 18, 13, 18, 24, 19, 25, 24, 13, 15, 21, 13, 15, 15, 14, 19, 18, 13, 18, 20, 16, 18, 12, 9, 10, 11, 11, 10, 14, 10, 9, 11, 6, 10, 11, 8, 16, 15, 10, 8, 15, 9, 9, 11, 14, 21, 13, 10, 13, 11, 10, 15, 14, 16, 14, 14, 16, 14, 10, 7, 10, 8, 14, 12, 13, 13, 8, 4
16, 6, 7, 7, 10, 9, 6, 9, 4, 7, 11, 11, 11, 3, 9, 9, 9, 6, 8, 13, 5, 1, 2, 1, 2, 6, 5, 9, 4, 8, 13, 6, 11, 11, 9, 11, 10, 7, 12, 8, 13, 11, 12, 14, 17, 21, 19, 18, 24, 20, 15, 15, 20, 33, 21, 18, 17, 26, 23, 14, 21, 16, 30, 25, 24, 24, 14, 19, 14, 22, 16, 15, 18, 14, 24, 13, 14, 15, 16, 19, 20, 18, 23, 19, 19, 20, 22, 19, 15, 13, 13, 14, 20, 17, 17, 20, 14, 18, 14, 14, 14, 17, 7, 13, 9, 13, 11, 14, 14, 12, 13, 12, 16, 13, 9, 12, 14, 17, 19, 12, 12, 15, 17, 8, 5, 8, 11, 23, 12, 12, 16, 6, 8, 16, 14, 12, 8, 12, 14, 11, 6, 7, 8, 7, 14, 12, 12, 13, 7, 7
10, 6, 7, 5, 5, 9, 7, 12, 3, 7, 11, 11, 13, 5, 12, 6, 13, 7, 4, 7, 7, 1, 0, 6, 6, 7, 5, 8, 8, 10, 10, 12, 11, 14, 6, 9, 14, 8, 15, 10, 16, 13, 15, 16, 16, 22, 20, 33, 29, 21, 18, 13, 10, 27, 33, 21, 21, 23, 18, 16, 21, 15, 20, 19, 20, 19, 17, 20, 13, 20, 20, 18, 13, 15, 29, 17, 11, 14, 14, 21, 19, 18, 16, 18, 16, 22, 19, 20, 25, 21, 20, 13, 25, 17, 21, 16, 21, 24, 21, 19, 17, 19, 12, 20, 15, 16, 14, 14, 10, 15, 11, 10, 12, 8, 11, 9, 13, 17, 19, 15, 13, 12, 17, 12, 10, 10, 14, 24, 19, 14, 14, 13, 13, 17, 10, 9, 8, 12, 15, 9, 5, 5, 10, 7, 12, 15, 13, 17, 8, 5
21, 10, 9, 12, 10, 15, 14, 17, 9, 14, 16, 20, 22, 17, 13, 11, 18, 17, 13, 17, 14, 17, 12, 16, 15, 14, 14, 16, 22, 20, 27, 17, 16, 23, 22, 25, 27, 21, 22, 25, 25, 22, 28, 31, 26, 28, 28, 40, 37, 33, 26, 23, 16, 27, 26, 21, 38, 42, 28, 21, 21, 26, 29, 24, 31, 25, 25, 28, 28, 23, 17, 15, 18, 22, 27, 24, 22, 25, 22, 22, 16, 14, 19, 21, 16, 17, 25, 26, 26, 22, 20, 19, 38, 22, 27, 27, 20, 22, 20, 19, 22, 20, 20, 19, 15, 14, 17, 20, 16, 19, 18, 21, 14, 17, 22, 21, 18, 24, 26, 23, 20, 22, 26, 29, 15, 15, 20, 32, 26, 21, 22, 25, 23, 28, 29, 31, 25, 23, 28, 22, 19, 21, 19, 16, 16, 18, 26, 19, 20, 19
13, 7, 8, 10, 9, 14, 10, 14, 12, 8, 12, 12, 12, 16, 10, 6, 9, 11, 7, 8, 6, 7, 11, 10, 9, 12, 8, 7, 13, 13, 20, 12, 8, 13, 15, 13, 15, 19, 16, 17, 21, 24, 21, 21, 22, 20, 20, 30, 34, 28, 25, 7, 8, 19, 23, 19, 22, 26, 26, 23, 14, 24, 28, 22, 30, 13, 17, 29, 16, 20, 23, 18, 25, 24, 33, 21, 18, 17, 16, 24, 18, 16, 14, 13, 11, 17, 21, 21, 19, 27, 23, 16, 28, 12, 16, 20, 17, 29, 23, 14, 21, 14, 18, 17, 17, 19, 18, 21, 14, 17, 16, 18, 12, 12, 14, 13, 15, 22, 14, 16, 21, 16, 20, 14, 17, 9, 13, 23, 15, 11, 16, 9, 15, 15, 17, 16, 14, 15, 20, 18, 17, 14, 10, 13, 18, 14, 19, 10, 7, 10
12, 7, 7, 8, 6, 6, 4, 4, 12, 7, 8, 16, 12, 13, 8, 7, 9, 7, 15, 9, 9, 7, 11, 5, 8, 12, 9, 7, 11, 15, 15, 10, 9, 15, 16, 11, 14, 25, 25, 21, 21, 20, 25, 16, 21, 20, 17, 28, 29, 22, 21, 18, 15, 21, 23, 21, 26, 27, 22, 23, 23, 22, 29, 20, 24, 19, 17, 27, 30, 25, 31, 22, 28, 24, 25, 16, 23, 16, 15, 19, 13, 17, 18, 18, 17, 18, 22, 14, 18, 22, 19, 12, 28, 18, 15, 18, 9, 15, 21, 18, 19, 20, 16, 22, 13, 12, 17, 18, 21, 21, 12, 13, 10, 7, 14, 7, 13, 15, 9, 13, 15, 18, 16, 19, 12, 13, 6, 20, 16, 10, 13, 12, 14, 15, 14, 18, 6, 13, 14, 22, 10, 15, 12, 16, 18, 12, 16, 14, 8, 10
19, 14, 11, 13, 12, 16, 12, 7, 17, 17, 14, 19, 16, 17, 11, 15, 17, 16, 20, 18, 18, 16, 15, 15, 17, 13, 15, 11, 16, 22, 12, 16, 21, 20, 21, 26, 18, 22, 28, 33, 18, 24, 27, 26, 33, 24, 24, 24, 30, 24, 25, 18, 17, 22, 19, 18, 28, 26, 19, 21, 24, 22, 31, 26, 27, 19, 26, 22, 25, 30, 27, 24, 19, 23, 20, 27, 16, 14, 13, 20, 15, 11, 17, 13, 11, 15, 25, 21, 18, 17, 15, 15, 22, 16, 19, 22, 18, 25, 19, 20, 16, 15, 13, 24, 20, 25, 21, 24, 24, 23, 22, 21, 18, 16, 16, 14, 18, 21, 16, 16, 18, 22, 20, 23, 21, 22, 20, 32, 23, 14, 18, 10, 23, 20, 18, 21, 20, 21, 22, 20, 15, 17, 14, 24, 19, 20, 21, 17, 15, 12
12, 6, 2, 7, 8, 12, 8, 8, 8, 11, 11, 11, 17, 11, 6, 8, 12, 11, 12, 16, 9, 6, 5, 5, 12, 9, 8, 7, 10, 13, 13, 16, 11, 15, 14, 14, 14, 12, 25, 16, 18, 19, 21, 17, 26, 28, 22, 19, 31, 28, 17, 10, 14, 21, 17, 14, 21, 25, 16, 13, 27, 29, 25, 24, 24, 21, 17, 24, 14, 10, 26, 22, 25, 27, 15, 20, 14, 20, 11, 14, 14, 12, 15, 18, 17, 16, 20, 15, 22, 18, 22, 9, 21, 14, 17, 19, 19, 25, 20, 21, 18, 15, 14, 16, 16, 16, 17, 13, 18, 20, 24, 21, 15, 10, 12, 10, 16, 16, 8, 8, 15, 16, 12, 14, 13, 14, 14, 19, 22, 9, 13, 7, 17, 15, 15, 10, 11, 16, 16, 17, 12, 12, 12, 16, 12, 14, 15, 10, 10, 7
9, 11, 6, 7, 12, 13, 17, 8, 11, 11, 16, 13, 17, 13, 7, 8, 14, 11, 14, 14, 8, 9, 7, 8, 16, 8, 7, 7, 10, 18, 18, 15, 7, 5, 11, 15, 15, 16, 24, 19, 17, 20, 27, 17, 30, 21, 28, 32, 37, 22, 18, 7, 8, 19, 18, 23, 26, 25, 23, 22, 22, 18, 17, 28, 18, 23, 15, 26, 12, 19, 21, 17, 27, 27, 31, 25, 16, 16, 20, 27, 23, 15, 16, 19, 21, 22, 23, 25, 25, 24, 30, 18, 23, 23, 21, 20, 22, 26, 22, 28, 24, 24, 19, 23, 22, 21, 20, 18, 23, 19, 24, 23, 17, 16, 14, 17, 17, 15, 15, 14, 14, 13, 13, 15, 18, 12, 12, 19, 20, 10, 14, 10, 15, 13, 15, 14, 14, 18, 16, 14, 17, 16, 9, 18, 15, 16, 13, 7, 11, 12
15, 11, 8, 16, 16, 15, 11, 14, 11, 10, 10, 8, 13, 20, 8, 8, 9, 14, 14, 10, 10, 10, 9, 8, 12, 15, 12, 12, 9, 11, 11, 3, 10, 9, 12, 19, 19, 12, 26, 22, 20, 19, 19, 21, 26, 32, 26, 24, 39, 24, 14, 8, 9, 19, 26, 20, 23, 30, 22, 17, 23, 22, 19, 38, 32, 27, 22, 30, 24, 24, 29, 30, 25, 27, 35, 33, 24, 17, 22, 32, 29, 18, 14, 24, 22, 24, 23, 24, 27, 25, 33, 10, 15, 18, 21, 17, 15, 18, 17, 21, 17, 21, 18, 18, 20, 13, 18, 20, 22, 20, 20, 15, 11, 15, 22, 16, 15, 18, 14, 10, 20, 12, 14, 20, 19, 12, 13, 16, 26, 12, 12, 8, 15, 17, 12, 16, 12, 16, 11, 14, 16, 19, 14, 20, 14, 16, 20, 12, 13, 11
23, 18, 12, 14, 16, 16, 10, 8, 12, 13, 12, 7, 9, 22, 16, 7, 16, 12, 13, 3, 14, 12, 13, 12, 15, 9, 15, 7, 7, 8, 8, 12, 10, 14, 12, 14, 17, 12, 20, 22, 17, 16, 28, 17, 29, 27, 21, 21, 28, 32, 25, 15, 14, 14, 19, 19, 27, 28, 23, 15, 22, 19, 22, 20, 21, 17, 21, 25, 18, 22, 16, 17, 20, 26, 28, 20, 22, 17, 19, 26, 21, 17, 17, 23, 20, 18, 20, 18, 20, 20, 32, 10, 18, 17, 20, 17, 11, 16, 13, 14, 14, 17, 16, 17, 22, 14, 26, 20, 17, 22, 20, 19, 16, 12, 19, 15, 18, 20, 16, 12, 18, 21, 18, 21, 22, 16, 13, 18, 25, 16, 18, 13, 10, 17, 17, 16, 11, 23, 14, 14, 16, 15, 7, 17, 19, 21, 23, 18, 9, 11
7, 7, 6, 5, 6, 11, 9, 9, 13, 15, 8, 10, 9, 19, 19, 17, 13, 10, 13, 10, 13, 17, 16, 15, 9, 10, 13, 10, 5, 15, 11, 13, 11, 8, 10, 18, 22, 19, 16, 26, 22, 19, 22, 15, 23, 29, 26, 32, 33, 25, 17, 15, 13, 19, 28, 26, 18, 21, 35, 16, 13, 15, 12, 23, 17, 15, 14, 29, 26, 13, 20, 18, 25, 24, 34, 17, 25, 13, 19, 25, 22, 16, 26, 17, 22, 22, 26, 24, 26, 18, 25, 11, 24, 17, 18, 20, 20, 16, 15, 16, 18, 21, 17, 16, 24, 18, 12, 18, 25, 17, 22, 22, 19, 18, 18, 25, 20, 20, 14, 11, 17, 25, 19, 27, 25, 18, 13, 20, 23, 18, 18, 17, 10, 20, 17, 18, 14, 15, 13, 16, 16, 15, 18, 15, 12, 18, 17, 18, 15, 17
21, 12, 9, 7, 7, 14, 8, 7, 7, 10, 8, 7, 6, 18, 22, 17, 15, 15, 15, 10, 8, 18, 11, 19, 9, 10, 14, 19, 15, 9, 11, 11, 15, 17, 11, 14, 23, 28, 32, 28, 18, 24, 24, 22, 21, 38, 29, 33, 44, 36, 29, 22, 15, 24, 37, 32, 26, 32, 33, 23, 27, 19, 20, 28, 24, 23, 17, 25, 29, 30, 27, 27, 32, 30, 32, 26, 20, 17, 26, 28, 27, 32, 24, 27, 21, 22, 36, 23, 31, 24, 38, 19, 21, 17, 18, 23, 22, 25, 25, 19, 24, 20, 28, 21, 20, 16, 21, 27, 18, 21, 21, 24, 22, 16, 16, 20, 30, 23, 20, 15, 14, 22, 17, 22, 28, 20, 20, 26, 26, 24, 24, 17, 17, 22, 16, 16, 23, 24, 21, 18, 20, 20, 17, 22, 18, 24, 23, 15, 19, 18
15, 9, 10, 12, 12, 14, 8, 9, 11, 10, 15, 13, 13, 22, 22, 27, 21, 17, 15, 15, 8, 14, 13, 14, 22, 12, 15, 18, 15, 11, 12, 8, 16, 15, 11, 15, 20, 24, 29, 25, 23, 18, 30, 25, 27, 29, 24, 27, 41, 27, 25, 24, 21, 26, 28, 24, 20, 32, 25, 13, 18, 19, 23, 29, 17, 17, 17, 21, 24, 22, 23, 24, 27, 22, 27, 25, 21, 18, 20, 21, 30, 27, 27, 21, 27, 26, 32, 23, 33, 26, 30, 30, 25, 19, 16, 20, 24, 25, 26, 20, 20, 27, 30, 33, 25, 20, 21, 24, 28, 21, 17, 23, 29, 21, 26, 28, 25, 31, 21, 21, 25, 31, 27, 22, 24, 17, 14, 28, 29, 27, 28, 22, 19, 17, 24, 19, 19, 16, 18, 24, 25, 21, 13, 23, 15, 19, 22, 18, 17, 20
12, 7, 10, 10, 6, 14, 5, 6, 6, 8, 21, 14, 16, 19, 11, 23, 17, 20, 20, 16, 9, 15, 18, 19, 15, 13, 15, 12, 17, 11, 20, 13, 12, 16, 15, 17, 23, 18, 28, 27, 34, 26, 29, 30, 22, 38, 23, 26, 41, 34, 29, 16, 22, 32, 31, 29, 18, 28, 35, 18, 17, 15, 20, 29, 29, 20, 18, 27, 20, 15, 27, 28, 35, 17, 26, 24, 21, 22, 21, 30, 20, 21, 33, 22, 31, 32, 31, 26, 23, 29, 33, 25, 23, 21, 22, 20, 24, 19, 23, 20, 17, 24, 24, 28, 28, 33, 19, 29, 20, 22, 25, 22, 31, 16, 16, 22, 31, 29, 21, 14, 19, 30, 27, 32, 29, 25, 16, 24, 23, 29, 29, 25, 23, 22, 28, 21, 19, 20, 17, 27, 22, 27, 20, 22, 20, 22, 23, 15, 18, 16
4, 4, 8, 3, 4, 10, 3, 8, 11, 9, 14, 12, 6, 12, 16, 17, 14, 12, 18, 12, 13, 16, 17, 6, 10, 17, 19, 12, 13, 9, 11, 12, 5, 11, 7, 17, 20, 18, 30, 18, 14, 28, 28, 28, 18, 25, 31, 30, 34, 27, 21, 17, 15, 33, 45, 27, 17, 27, 27, 15, 23, 14, 19, 29, 22, 19, 17, 19, 16, 22, 24, 27, 31, 22, 27, 14, 16, 18, 20, 32, 21, 24, 25, 16, 27, 23, 31, 30, 18, 30, 25, 22, 26, 15, 27, 18, 23, 20, 21, 17, 15, 20, 19, 22, 23, 26, 27, 22, 17, 23, 23, 23, 31, 21, 17, 19, 21, 23, 17, 18, 19, 21, 18, 20, 31, 21, 14, 29, 21, 28, 22, 16, 18, 19, 25, 19, 23, 19, 14, 18, 22, 21, 13, 21, 14, 23, 21, 20, 10, 9
6, 4, 5, 9, 4, 16, 8, 7, 5, 2, 8, 12, 8, 8, 10, 22, 18, 14, 14, 20, 9, 18, 17, 12, 9, 13, 20, 14, 9, 10, 7, 9, 8, 5, 18, 15, 13, 16, 32, 23, 16, 31, 39, 28, 24, 30, 21, 30, 34, 22, 21, 15, 18, 28, 42, 22, 26, 26, 26, 25, 18, 21, 22, 21, 24, 15, 19, 29, 15, 17, 21, 20, 31, 22, 25, 24, 19, 18, 15, 30, 24, 29, 25, 15, 25, 17, 24, 29, 30, 28, 24, 21, 26, 19, 26, 31, 27, 25, 26, 21, 15, 17, 22, 26, 21, 23, 18, 24, 17, 15, 26, 23, 22, 20, 16, 26, 22, 21, 15, 15, 12, 25, 23, 14, 28, 16, 17, 26, 21, 34, 25, 16, 16, 25, 20, 20, 19, 22, 18, 25, 27, 16, 13, 16, 17, 18, 22, 16, 16, 12
10, 6, 8, 6, 4, 15, 2, 5, 5, 5, 8, 11, 10, 8, 11, 12, 18, 18, 10, 12, 20, 12, 10, 14, 7, 9, 17, 16, 20, 11, 5, 11, 10, 7, 7, 13, 14, 20, 24, 25, 23, 23, 25, 34, 24, 27, 27, 30, 36, 29, 17, 15, 15, 26, 32, 21, 24, 22, 28, 35, 24, 16, 23, 23, 25, 16, 17, 27, 23, 20, 27, 22, 28, 21, 31, 21, 23, 19, 26, 29, 25, 22, 40, 20, 25, 24, 23, 28, 27, 26, 36, 26, 25, 10, 17, 20, 24, 31, 24, 20, 16, 16, 19, 20, 26, 20, 22, 21, 15, 19, 22, 29, 24, 23, 20, 22, 24, 27, 20, 12, 13, 17, 17, 17, 33, 17, 12, 24, 18, 29, 22, 21, 18, 20, 23, 22, 19, 19, 18, 26, 24, 19, 19, 19, 13, 20, 27, 12, 13, 15
16, 9, 5, 8, 6, 8, 4, 3, 7, 4, 6, 13, 9, 7, 13, 12, 23, 15, 14, 12, 18, 15, 8, 13, 12, 7, 10, 21, 22, 17, 9, 3, 7, 9, 13, 17, 18, 21, 23, 28, 10, 22, 29, 23, 24, 37, 28, 31, 34, 31, 25, 17, 19, 27, 29, 18, 25, 27, 29, 30, 29, 17, 29, 24, 27, 31, 19, 27, 21, 13, 27, 23, 24, 16, 29, 20, 28, 21, 17, 30, 30, 24, 28, 23, 23, 25, 26, 30, 27, 17, 31, 22, 30, 16, 18, 15, 28, 30, 22, 27, 20, 26, 17, 17, 20, 21, 28, 25, 18, 15, 28, 29, 21, 16, 22, 23, 17, 30, 19, 16, 16, 14, 16, 21, 25, 16, 14, 26, 17, 25, 23, 19, 19, 24, 20, 21, 28, 23, 21, 20, 23, 20, 15, 17, 14, 16, 25, 14, 16, 12
11, 8, 8, 6, 3, 11, 4, 7, 7, 5, 7, 9, 12, 6, 15, 12, 19, 15, 11, 10, 10, 12, 12, 13, 20, 8, 11, 13, 15, 14, 11, 13, 8, 13, 10, 17, 12, 16, 22, 21, 22, 18, 23, 24, 21, 34, 22, 41, 33, 30, 19, 15, 29, 28, 28, 18, 20, 18, 34, 33, 30, 20, 27, 34, 21, 24, 26, 24, 24, 22, 25, 21, 25, 21, 33, 26, 21, 17, 25, 33, 32, 20, 19, 18, 18, 30, 29, 27, 28, 23, 30, 24, 23, 16, 19, 26, 29, 24, 17, 19, 19, 27, 19, 25, 20, 17, 22, 24, 23, 25, 25, 26, 21, 19, 17, 23, 26, 26, 17, 12, 16, 18, 19, 17, 28, 14, 12, 19, 19, 30, 20, 21, 24, 22, 18, 17, 26, 18, 30, 19, 30, 21, 14, 13, 13, 16, 25, 15, 19, 21
14, 7, 6, 11, 7, 10, 8, 12, 9, 9, 1, 9, 13, 6, 14, 17, 17, 14, 7, 10, 10, 12, 15, 20, 17, 11, 5, 13, 14, 11, 17, 8, 8, 10, 15, 12, 13, 17, 19, 19, 16, 17, 20, 29, 18, 27, 28, 33, 30, 36, 27, 14, 28, 23, 32, 23, 21, 23, 35, 22, 32, 28, 23, 26, 26, 28, 28, 29, 39, 25, 26, 26, 30, 18, 32, 24, 28, 20, 22, 21, 30, 29, 25, 17, 16, 20, 24, 25, 28, 31, 25, 31, 31, 16, 19, 25, 21, 23, 25, 21, 22, 24, 18, 23, 24, 27, 30, 26, 21, 21, 29, 25, 19, 19, 16, 20, 17, 23, 28, 15, 14, 15, 23, 12, 32, 18, 19, 23, 22, 23, 18, 21, 20, 20, 18, 17, 31, 21, 24, 21, 22, 21, 14, 15, 15, 14, 25, 15, 18, 21
10, 6, 6, 6, 9, 16, 9, 9, 4, 6, 5, 6, 12, 12, 11, 11, 13, 21, 7, 12, 9, 11, 10, 20, 17, 19, 10, 13, 10, 6, 11, 19, 11, 12, 18, 12, 13, 17, 18, 23, 15, 13, 26, 25, 21, 27, 24, 28, 31, 37, 25, 19, 20, 20, 28, 27, 28, 23, 38, 18, 26, 27, 26, 21, 21, 21, 29, 27, 24, 21, 24, 31, 39, 18, 23, 12, 25, 24, 25, 22, 31, 30, 23, 15, 21, 17, 22, 26, 22, 18, 29, 34, 34, 24, 18, 16, 22, 25, 20, 21, 20, 22, 23, 31, 22, 22, 28, 24, 13, 20, 19, 20, 17, 27, 17, 21, 20, 27, 18, 16, 17, 13, 16, 14, 26, 18, 12, 27, 24, 24, 19, 18, 20, 22, 17, 18, 27, 19, 17, 18, 25, 25, 19, 19, 13, 20, 28, 20, 15, 14
11, 6, 6, 16, 11, 10, 9, 11, 9, 10, 6, 8, 13, 15, 8, 11, 11, 18, 12, 13, 8, 4, 14, 19, 20, 17, 13, 16, 9, 15, 13, 12, 20, 21, 13, 16, 20, 18, 23, 19, 21, 22, 25, 22, 24, 27, 21, 27, 26, 34, 18, 18, 23, 17, 29, 28, 25, 27, 40, 25, 20, 19, 26, 25, 22, 16, 36, 23, 21, 17, 28, 23, 31, 36, 25, 18, 21, 16, 23, 25, 20, 27, 18, 25, 21, 22, 21, 24, 24, 20, 28, 30, 34, 15, 20, 17, 25, 29, 28, 21, 26, 24, 17, 16, 21, 21, 25, 22, 11, 13, 21, 22, 25, 22, 20, 26, 22, 23, 17, 12, 17, 14, 14, 14, 20, 20, 17, 24, 21, 23, 23, 22, 19, 20, 19, 13, 33, 16, 15, 20, 20, 16, 20, 21, 22, 21, 27, 15, 17, 13
11, 8, 6, 14, 10, 10, 10, 9, 4, 4, 5, 9, 8, 10, 9, 11, 14, 8, 9, 12, 5, 8, 12, 21, 14, 15, 18, 17, 9, 12, 11, 16, 12, 13, 10, 18, 18, 20, 21, 19, 22, 20, 25, 23, 27, 26, 23, 22, 29, 40, 23, 28, 12, 22, 31, 26, 26, 24, 36, 30, 26, 22, 18, 33, 33, 28, 26, 34, 22, 13, 26, 26, 38, 26, 35, 21, 27, 21, 19, 21, 22, 29, 22, 25, 21, 24, 26, 27, 20, 22, 29, 25, 29, 23, 17, 22, 25, 33, 23, 17, 21, 24, 16, 16, 23, 23, 26, 22, 20, 11, 21, 23, 22, 24, 17, 23, 22, 28, 14, 12, 15, 16, 20, 13, 20, 20, 18, 18, 21, 30, 23, 26, 22, 20, 16, 17, 22, 18, 15, 25, 21, 16, 21, 25, 19, 19, 31, 11, 12, 16
13, 8, 6, 7, 10, 13, 5, 4, 5, 7, 5, 3, 4, 7, 12, 8, 7, 12, 10, 10, 6, 16, 9, 11, 21, 18, 26, 13, 20, 18, 15, 11, 11, 13, 17, 13, 17, 21, 32, 16, 23, 14, 29, 23, 22, 27, 16, 32, 27, 26, 22, 25, 16, 22, 29, 21, 23, 27, 35, 24, 35, 26, 28, 26, 28, 30, 27, 35, 23, 27, 23, 21, 36, 35, 38, 25, 26, 24, 24, 25, 26, 33, 24, 25, 27, 28, 28, 29, 27, 31, 29, 23, 30, 16, 18, 23, 22, 37, 28, 19, 20, 26, 21, 24, 22, 20, 24, 26, 24, 17, 20, 25, 16, 28, 22, 18, 21, 32, 20, 13, 14, 16, 19, 13, 21, 13, 15, 28, 20, 21, 30, 27, 18, 21, 21, 18, 26, 15, 16, 19, 24, 22, 22, 22, 17, 15, 22, 17, 16, 18
15, 8, 7, 6, 8, 6, 9, 8, 7, 7, 5, 4, 4, 6, 8, 5, 8, 5, 12, 7, 10, 8, 14, 16, 10, 17, 18, 20, 19, 14, 20, 15, 15, 10, 21, 18, 11, 23, 23, 20, 22, 18, 36, 33, 16, 27, 23, 32, 29, 25, 17, 19, 21, 24, 26, 20, 16, 21, 42, 20, 23, 32, 32, 25, 32, 23, 35, 31, 33, 24, 29, 19, 24, 33, 36, 32, 31, 27, 25, 35, 29, 27, 28, 31, 30, 27, 22, 25, 23, 18, 25, 24, 33, 18, 17, 17, 15, 31, 27, 27, 20, 27, 21, 18, 22, 19, 22, 29, 25, 15, 26, 17, 21, 23, 23, 19, 24, 27, 20, 13, 17, 16, 17, 15, 21, 19, 15, 22, 27, 22, 23, 30, 17, 23, 21, 21, 22, 19, 20, 18, 24, 18, 17, 20, 23, 19, 22, 14, 14, 17
11, 3, 5, 2, 2, 6, 4, 5, 7, 3, 4, 4, 5, 7, 8, 5, 3, 8, 7, 13, 13, 4, 7, 15, 6, 12, 22, 18, 22, 14, 16, 20, 17, 16, 21, 21, 18, 13, 28, 28, 17, 21, 27, 35, 19, 26, 21, 30, 33, 31, 20, 15, 21, 23, 29, 24, 18, 22, 31, 23, 26, 22, 25, 32, 31, 27, 29, 37, 33, 19, 23, 24, 35, 34, 35, 29, 28, 30, 25, 32, 27, 30, 32, 18, 20, 36, 23, 28, 28, 26, 26, 32, 36, 20, 20, 18, 21, 31, 23, 24, 24, 29, 20, 26, 18, 19, 23, 26, 23, 14, 21, 17, 20, 26, 22, 19, 22, 27, 19, 11, 17, 13, 23, 10, 20, 21, 18, 19, 24, 25, 20, 26, 20, 21, 20, 26, 21, 15, 23, 18, 19, 18, 15, 20, 25, 18, 26, 14, 14, 10
8, 3, 2, 3, 2, 2, 1, 4, 4, 7, 8, 5, 5, 7, 6, 5, 4, 4, 8, 5, 9, 11, 11, 7, 13, 11, 16, 17, 9, 18, 15, 16, 19, 15, 11, 16, 24, 18, 28, 23, 20, 18, 34, 32, 18, 27, 25, 35, 31, 25, 22, 18, 17, 26, 21, 22, 21, 25, 35, 19, 20, 32, 30, 32, 29, 26, 35, 37, 35, 32, 27, 27, 35, 32, 36, 34, 20, 32, 25, 32, 32, 22, 31, 23, 31, 35, 19, 30, 29, 19, 23, 30, 32, 21, 22, 16, 22, 32, 24, 19, 17, 18, 24, 20, 24, 15, 17, 24, 23, 15, 20, 9, 25, 31, 18, 19, 23, 24, 22, 10, 15, 16, 17, 14, 20, 19, 24, 22, 18, 26, 18, 28, 18, 23, 20, 19, 27, 14, 24, 20, 14, 23, 18, 19, 21, 21, 25, 18, 16, 13
9, 6, 3, 3, 3, 3, 3, 1, 1, 2, 6, 3, 5, 5, 9, 10, 7, 9, 6, 10, 11, 7, 10, 5, 9, 17, 10, 25, 17, 13, 10, 15, 12, 16, 16, 15, 10, 26, 31, 24, 19, 27, 40, 25, 23, 25, 24, 36, 30, 27, 20, 11, 13, 15, 22, 23, 24, 19, 35, 23, 26, 17, 44, 36, 39, 31, 34, 28, 38, 25, 27, 24, 34, 37, 38, 35, 34, 33, 22, 32, 35, 34, 30, 28, 24, 34, 23, 30, 26, 28, 28, 28, 37, 21, 24, 17, 21, 34, 22, 14, 19, 21, 21, 18, 21, 19, 20, 27, 24, 16, 15, 24, 32, 28, 25, 16, 25, 25, 15, 17, 13, 13, 19, 15, 22, 24, 21, 22, 23, 26, 15, 23, 20, 24, 19, 23, 22, 15, 23, 23, 16, 19, 22, 19, 20, 20, 22, 15, 22, 13
10, 4, 4, 6, 6, 4, 3, 3, 5, 6, 5, 8, 8, 5, 6, 5, 10, 6, 6, 8, 10, 10, 13, 17, 13, 11, 13, 15, 24, 20, 18, 19, 9, 12, 19, 15, 12, 17, 36, 23, 17, 25, 40, 34, 34, 29, 18, 39, 37, 31, 21, 18, 15, 13, 27, 16, 16, 21, 30, 18, 22, 25, 44, 35, 35, 30, 27, 34, 41, 27, 33, 27, 34, 35, 36, 37, 36, 30, 27, 34, 39, 31, 33, 37, 30, 29, 30, 32, 24, 33, 29, 27, 36, 31, 19, 27, 33, 28, 26, 23, 23, 25, 28, 17, 25, 25, 24, 34, 27, 17, 17, 21, 36, 23, 23, 14, 23, 25, 16, 18, 12, 16, 18, 18, 26, 21, 20, 20, 25, 23, 23, 22, 24, 25, 23, 19, 21, 16, 26, 26, 15, 24, 22, 21, 21, 19, 23, 15, 23, 19
8, 3, 3, 1, 5, 4, 5, 3, 4, 2, 9, 10, 7, 3, 6, 6, 10, 5, 6, 4, 6, 8, 14, 9, 13, 13, 15, 20, 23, 25, 19, 23, 16, 10, 13, 14, 19, 17, 35, 30, 19, 25, 29, 28, 34, 43, 26, 36, 39, 31, 24, 20, 16, 16, 29, 18, 15, 23, 23, 23, 28, 19, 32, 35, 31, 45, 30, 33, 40, 40, 39, 28, 30, 37, 44, 44, 39, 31, 26, 35, 37, 37, 26, 21, 30, 26, 25, 31, 24, 30, 33, 28, 33, 34, 24, 27, 32, 33, 26, 27, 22, 22, 31, 16, 20, 20, 27, 32, 25, 18, 22, 22, 27, 26, 25, 15, 25, 25, 21, 19, 18, 16, 18, 14, 22, 27, 22, 17, 27, 24, 24, 23, 28, 22, 18, 27, 30, 14, 20, 28, 16, 25, 23, 20, 24, 21, 20, 23, 20, 16
